price,rating,processor,cpu cores,processor speed,ram,storage,memory card support,os,display size,display resolution,refresh rate,rear camera,front camera,battery,charging speed,wireless charging,reverse charging,charging port,sim slots,network support,nfc
"₹59,999",88.0,Dimensity  9000,Octa Core,3.05 GHz Processor,12 GB RAM,256 GB inbuilt,No,Android v12,6.78 inches,1080 x 2400 px,120 Hz Display with Punch Hole,50 MP + 12 MP + 12 MP Triple Rear,32 MP Front Camera,4500 mAh,80W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi",No
"₹19,999",72.0,Snapdragon 778G+,Octa Core Processor,,6 GB RAM,128 GB inbuilt,Yes,Android v12,6.67 inches,1080 x 2400 px,120 Hz Display with Punch Hole,64 MP Quad Rear,32 MP Front Camera,5000 mAh,Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi",No
"₹16,999",79.0,Helio G96,Octa Core,2.05 GHz Processor,8 GB RAM,128 GB inbuilt,Yes,Android v12,6.7 inches,1080 x 2400 px Display with Punch Hole,Not specified,50 MP + 2 MP Triple Rear,16 MP Front Camera,5000 mAh,33W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi",No
"₹14,999",60.0,Exynos 1330,Octa Core Processor,,4 GB RAM,64 GB inbuilt,Yes,Android v13,6.5 inches,720 x 1600 px Display with Water Drop Notch,Not specified,48 MP + 8 MP + 2 MP Triple Rear,8 MP Front Camera,6000 mAh,Not specified,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi",No
"₹29,990",76.0,Snapdragon  778G+,Octa Core Processor,,8 GB RAM,128 GB inbuilt,Yes,Android v12,6.44 inches,1080 x 2408 px,90 Hz Display with Water Drop Notch,50 MP + 8 MP + 2 MP Triple Rear,16 MP Front Camera,4500 mAh,67W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi",No
"₹13,990",69.0,Dimensity 700 5G,Octa Core,2.2 GHz Processor,4 GB RAM,128 GB inbuilt,No,Android v11,6.58 inches,1080 x 2408 px,90 Hz Display with Punch Hole,50 MP + 2 MP Dual Rear,5 MP Front Camera,5000 mAh,18W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi, IR Blaster",No
"₹17,999",81.0,Helio  G96,Octa Core,2.05 GHz Processor,6 GB RAM,128 GB inbuilt,Yes,Android v11,6.67 inches,1080 x 2400 px,120 Hz Display with Punch Hole,108 MP Quad Rear,16 MP Front Camera,5000 mAh,67W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi, IR Blaster",No
"₹11,399",73.0,Tiger T612,Octa Core,1.82 GHz Processor,4 GB RAM,64 GB inbuilt,Yes,Android v11,6.6 inches,1080 x 2408 px Display with Water Drop Notch,Not specified,50 MP + 3 MP + 2 MP Triple Rear,8 MP Front Camera,5000 mAh,18W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi",No
₹599,Not specified,1.77 MHz Processor,Not specified,Not specified,32 MB RAM,32 MB inbuilt,Yes,Not specified,1.8 inches,260 x 240 px Display,Not specified,0.3 MP Rear Camera,Not specified,1000 mAh,Not specified,No,No,USB Type-C,Dual SIM,Dual Sim,No
"₹19,990",79.0,Dimensity 700 5G,Octa Core,2.2 GHz Processor,8 GB RAM,128 GB inbuilt,Yes,Bluetooth,6.58 inches,1080 x 2408 px Display with Water Drop Notch,Not specified,50 MP + 2 MP Dual Rear,8 MP Front Camera,6000 mAh,18W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi",No
"₹15,499",74.0,Snapdragon 680,Octa Core,2.4 GHz Processor,4 GB RAM,128 GB inbuilt,Yes,Android v11,6.51 inches,1600 x 720 px,90 Hz Display with Water Drop Notch,50 MP + 2 MP + 2 MP Triple Rear,8 MP Front Camera,5000 mAh,18W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi",No
"₹6,999",Not specified,Tiger  T310,Quad Core,2 GHz Processor,3 GB RAM,32 GB inbuilt,Yes,Android v10,6.8 inches,720 x 1600 px Display with Punch Hole,Not specified,13 MP Rear,5 MP Front Camera,4800 mAh,Not specified,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi",No
"₹12,499",77.0,Snapdragon 720G,Octa Core,2.3 GHz Processor,4 GB RAM,128 GB inbuilt,Yes,Android v10.0,6.67 inches,1080 x 2400 px Display with Punch Hole,Not specified,48 MP Quad Rear,16 MP Front Camera,5020 mAh,18W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi, IR Blaster",No
"₹91,999",80.0,Bionic A15,Hexa Core,3.22 GHz Processor,4 GB RAM,512 GB inbuilt,No,iOS v15,6.1 inches,1170 x 2532 px Display with Small Notch,Not specified,12 MP + 12 MP Dual Rear,12 MP Front Camera,3240 mAh,Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi, NFC",Yes
"₹9,690",71.0,Helio G88,Octa Core,2 GHz Processor,4 GB RAM,64 GB inbuilt,Yes,Android v11,6.78 inches,1080 x 2480 px,90 Hz Display with Punch Hole,50 MP + 2 MP Triple Rear,8 MP Front Camera,5000 mAh,Not specified,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi",No
"₹32,990",85.0,Snapdragon  870,Octa Core,3.2 GHz Processor,8 GB RAM,128 GB inbuilt,Yes,No FM Radio,6.55 inches,1080 x 2400 px,120 Hz Display with Punch Hole,50 MP + 13 MP + 2 MP Triple Rear,32 MP Front Camera,4500 mAh,65W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi, NFC",Yes
"₹42,990",87.0,Snapdragon 8 Gen1,Octa Core,3 GHz Processor,8 GB RAM,128 GB inbuilt,Yes,No FM Radio,6.28 inches,1080 x 2400 px,120 Hz Display with Punch Hole,50 MP + 13 MP + 5 MP Triple Rear,32 MP Front Camera,4500 mAh,67W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi, NFC, IR Blaster",Yes
"₹14,999",Not specified,Qualcomm 215,Quad Core,1.3 GHz Processor,2 GB RAM,16 GB inbuilt,Yes,"Memory Card Supported, upto 128 GB",4 inches,480 x 640 px Display,Not specified,Dual Display,Not specified,2000 mAh,Not specified,No,No,USB Type-C,Dual SIM,"Single Sim, 3G, 4G, VoLTE, Wi-Fi",No
"₹18,699",82.0,Snapdragon 732G,Octa Core,2.3 GHz Processor,8 GB RAM,128 GB inbuilt,Yes,Android v11,6.55 inches,1080 x 2400 px,90 Hz Display with Punch Hole,64 MP + 8 MP + 5 MP Triple Rear,16 MP Front Camera,4250 mAh,33W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi, IR Blaster",No
"₹1,749",Not specified,SC6531E,,,32 MB RAM,32 MB inbuilt,Yes,Bluetooth,2.8 inches,240 x 320 px Display,Not specified,0.3 MP Rear Camera,Not specified,1900 mAh,Not specified,No,No,USB Type-C,Dual SIM,Dual Sim,No
"₹10,990",76.0,Dimensity 700 5G,Octa Core,2.2 GHz Processor,4 GB RAM,128 GB inbuilt,Yes,Android v11,6.5 inches,1080 x 2400 px Display with Punch Hole,Not specified,48 MP + 2 MP + 2 MP Triple Rear,16 MP Front Camera,5000 mAh,18W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi",No
"₹30,990",85.0,Snapdragon 888,Octa Core,2.84 GHz Processor,8 GB RAM,128 GB inbuilt,Yes,No FM Radio,6.67 inches,1080 x 2400 px,120 Hz Display with Punch Hole,108 MP + 8 MP + 5 MP Triple Rear,20 MP Front Camera,4520 mAh,33W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi, IR Blaster",No
"₹59,999",89.0,Snapdragon  888,Octa Core,2.84 GHz Processor,16 GB RAM,512 GB inbuilt,Yes,No FM Radio,6.5 inches,1080 x 2400 px,144 Hz Display,64 MP + 16 MP Dual Rear,20 MP Front Camera,5000 mAh,120W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi, NFC",Yes
"₹23,999",83.0,Exynos 9825,Octa Core,2.73 GHz Processor,6 GB RAM,128 GB inbuilt,Yes,Android v11,6.71 inches,1080 x 2400 px Display with Punch Hole,Not specified,64 MP Quad Rear,32 MP Front Camera,7000 mAh,Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi, NFC",Yes
"₹9,999",69.0,Dimensity 720,Octa Core,2 GHz Processor,4 GB RAM,128 GB inbuilt,Yes,No FM Radio,6.5 inches,720 x 1600 px Display with Water Drop Notch,Not specified,13 MP + 2 MP + 2 MP Triple Rear,8 MP Front Camera,5000 mAh,18W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi",No
"₹3,099",Not specified,Unisoc T117,Not specified,Not specified,64 MB RAM,128 MB inbuilt,Yes,RTOS (Series 30+),2.4 inches,240 x 320 px Display,Not specified,No Rear Camera,Not specified,1150 mAh,Not specified,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE",No
"₹1,19,900",80.0,Bionic A14,Hexa Core,3.1 GHz Processor,6 GB RAM,256 GB inbuilt,Yes,No FM Radio,12 MP + 12 MP + 12 MP Triple Rear & 12 MP Front Camera,Not specified,Not specified,Memory Card Not Supported,Not specified,"6.1 inches, 1170 x 2532 px Display with Large Notch",Large Notch,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi, NFC",Yes
"₹9,299",67.0,Helio G25,Octa Core,2 GHz Processor,4 GB RAM,128 GB inbuilt,Yes,Android v10,6.53 inches,720 x 1600 px Display with Water Drop Notch,Not specified,13 MP Rear,5 MP Front Camera,5000 mAh,10W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi",No
"₹12,989",77.0,Helio   G90T,Octa Core,2.05 GHz Processor,6 GB RAM,64 GB inbuilt,Yes,Android v10,6.5 inches,1080 x 2400 px,90 Hz Display with Punch Hole,64 MP Quad Rear,16 MP Front Camera,4300 mAh,30W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi",No
"₹4,999",Not specified,(28 nm),Quad Core,1.5 GHz Processor,1 GB RAM,16 GB inbuilt,Yes,Android v10,5.3 inches,720 x 1480 px Display,Not specified,8 MP Rear,5 MP Front Camera,3000 mAh,Not specified,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi",No
"₹11,999",Not specified,1 GB RAM,,,1470 mAh Battery,Not specified,Yes,Not specified,2 MP Rear Camera,Not specified,Not specified,Memory Card Supported,Not specified,"2.8 inches, 240 x 320 px Display",Not specified,No,No,USB Type-C,Dual SIM,"Single Sim, 3G, 4G, Wi-Fi",No
"₹29,990",83.0,Snapdragon  765G,Octa Core,2.4 GHz Processor,8 GB RAM,128 GB inbuilt,Yes,Bluetooth,6.43 inches,1080 x 2400 px Display with Punch Hole,Not specified,64 MP Quad Rear,32 MP Front Camera,4300 mAh,65W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi",No
"₹12,490",72.0,Helio P35,Octa Core,2.3 GHz Processor,6 GB RAM,128 GB inbuilt,Yes,Android v9.0 (Pie),6.5 inches,720 x 1600 px Display with Water Drop Notch,Not specified,12 MP + 2 MP + 2 MP Triple Rear,8 MP Front Camera,4230 mAh,Not specified,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi",No
"₹27,999",75.0,Snapdragon  665,Octa Core,2 GHz Processor,4 GB RAM,128 GB inbuilt,Yes,Android v10.0,6 inches,1080 x 2520 px,90 Hz Display,12 MP + 8 MP + 8 MP Triple Rear,8 MP Front Camera,3600 mAh,18W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi, NFC",Yes
"₹8,199",Not specified,Helio P22,Octa Core,2 GHz Processor,2 GB RAM,32 GB inbuilt,Yes,Android v8.1 (Oreo),6.22 inches,720 x 1520 px Display with Water Drop Notch,Not specified,13 MP Rear,5 MP Front Camera,4030 mAh,Not specified,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi",No
"₹21,990",81.0,Kirin  810,Octa Core,2.2 GHz Processor,8 GB RAM,128 GB inbuilt,Yes,Android v10,6.4 inches,1080 x 2340 px Display with Punch Hole,Not specified,48 MP Quad Rear,16 MP Front Camera,4200 mAh,40W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi",No
"₹20,000",73.0,Helio  P65,Octa Core,2 GHz Processor,4 GB RAM,128 GB inbuilt,Yes,Android v9.0 (Pie),6.53 inches,1080 x 2340 px Display with Water Drop Notch,Not specified,16 MP + 8 MP + 2 MP Triple Rear,16 MP Front Camera,5000 mAh,18W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi",No
"₹11,990",74.0,Snapdragon  675,Octa Core,2 GHz Processor,6 GB RAM,64 GB inbuilt,Yes,Android v9.0 (Pie),6.53 inches,1080 x 2340 px Display with Water Drop Notch,Not specified,16 MP + 8 MP + 2 MP Triple Rear,16 MP Front Camera,5000 mAh,18W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi",No
"₹11,989",75.0,Helio G85,Octa Core,2 GHz Processor,4 GB RAM,64 GB inbuilt,Yes,Android v10.0,6.53 inches,1080 x 2340 px Display with Punch Hole,Not specified,48 MP Quad Rear,13 MP Front Camera,5020 mAh,22.5W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi, IR Blaster",No
"₹11,490",66.0,Snapdragon 439,Octa Core,2 GHz Processor,4 GB RAM,64 GB inbuilt,Yes,Android v9.0 (Pie),6.22 inches,720 x 1520 px Display with Water Drop Notch,Not specified,12 MP + 2 MP Dual Rear,8 MP Front Camera,5000 mAh,18W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi, IR Blaster",No
"₹11,490",68.0,Helio P70,Octa Core,2 GHz Processor,4 GB RAM,64 GB inbuilt,Yes,Android v9.0 (Pie),6.2 inches,720 x 1520 px Display with Water Drop Notch,Not specified,13 MP + 2 MP + 2 MP Triple Rear,8 MP Front Camera,4000 mAh,10W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi",No
"₹15,999",67.0,Qualcomm Snapdragon 670,Octa Core,2 GHz Processor,4 GB RAM,64 GB inbuilt,Yes,No FM Radio,6 inches,1080 x 2160 px Display,Not specified,12.2 MP Rear,8 MP Front Camera,3700 mAh,18W Fast Charging,No,No,USB Type-C,Dual SIM,"Single Sim, 3G, 4G, VoLTE, Wi-Fi, NFC",Yes
"₹17,990",69.0,Samsung Exynos 7885,Octa Core,2.2 GHz Processor,4 GB RAM,64 GB inbuilt,Yes,Android v9.0 (Pie),5.9 inches,1080 x 2340 px Display with Water Drop Notch,Not specified,16 MP + 5 MP Dual Rear,25 MP Front Camera,3100 mAh,15W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi",No
"₹78,990",86.0,Exynos 9820,Octa Core,2.7 GHz Processor,8 GB RAM,256 GB inbuilt,Yes,Android v9.0 (Pie),6.7 inches,1440 x 3040 px Display,Not specified,16 MP + 12 MP + 12 MP Triple Rear,10 MP Front Camera,4500 mAh,25W Fast Charging,No,No,USB Type-C,Dual SIM,"Single Sim, 3G, 4G, 5G, VoLTE, Wi-Fi, NFC",Yes
"₹10,949",66.0,Kirin 659,Octa Core,2.36 GHz Processor,4 GB RAM,64 GB inbuilt,Yes,Android v8.0 (Oreo),5.84 inches,1080 x 2280 px Display with Small Notch,Not specified,13 MP + 2 MP Dual Rear,16 MP Front Camera,3000 mAh,Not specified,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi",No
"₹10,300",65.0,Qualcomm Snapdragon 625,Octa Core,2 GHz Processor,4 GB RAM,64 GB inbuilt,Yes,Android v6.0 (Marshmallow),5.5 inches,1080 x 1920 px Display,Not specified,13 MP Rear,5 MP Front Camera,4100 mAh,Not specified,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi",No
"₹1,899",Not specified,Single Core,,1 GHz Processor,48 MB RAM,48 MB inbuilt,Yes,Bluetooth,1.8 inches,480 x 640 px Display,Not specified,2 MP Rear Camera,Not specified,2500 mAh,Not specified,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE",No
"₹45,999",88.0,Dimensity 1080,Octa Core,2.6 GHz Processor,12 GB RAM,256 GB inbuilt,Yes,Android v12,6.58 inches,1080 x 2408 px,120 Hz Display with Water Drop Notch,108 MP + 20 MP + 16 MP Triple Rear,32 MP Front Camera,22000 mAh,33W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi",No
"₹21,990",63.0,Octa Core Processor,Not specified,Not specified,4 GB RAM,64 GB inbuilt,Yes,EMUI v12,6.52 inches,720 x 1600 px Display with Water Drop Notch,Not specified,50 MP + 2 MP Triple Rear,5 MP Front Camera,5000 mAh,22.5W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi",No
"₹19,990",76.0,Snapdragon  7 Gen2,Octa Core Processor,,8 GB RAM,128 GB inbuilt,Yes,Android v13,6.67 inches,1080 x 2412 px,120 Hz Display with Water Drop Notch,64 MP + 8 MP + 2 MP Triple Rear,16 MP Front Camera,5000 mAh,45W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi",No
"₹32,990",84.0,Snapdragon  7 Gen1,Octa Core,2.4 GHz Processor,8 GB RAM,256 GB inbuilt,Yes,Android v13,6.67 inches,1080 x 2400 px,120 Hz Display with Punch Hole,64 MP + 8 MP + 2 MP Triple Rear,32 MP Front Camera,5000 mAh,80W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi",No
"₹14,499",77.0,Helio G99,Octa Core,2.2 GHz Processor,6 GB RAM,128 GB inbuilt,Yes,Android v12,6.58 inches,1080 x 2400 px,90 Hz Display with Water Drop Notch,50 MP + 2 MP + 2 MP Triple Rear,8 MP Front Camera,5000 mAh,18W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi, IR Blaster",No
"₹41,990",85.0,Snapdragon  695,Octa Core,2.2 GHz Processor,6 GB RAM,128 GB inbuilt,Yes,Android v12,6.43 inches,1080 x 2400 px,90 Hz Display with Punch Hole,50 MP + 13 MP Dual Rear,16 MP Front Camera,4200 mAh,33W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi, NFC",Yes
"₹13,990",67.0,Helio G85,Octa Core,2 GHz Processor,6 GB RAM,128 GB inbuilt,Yes,Android v12,6.82 inches,720 x 1600 px,90 Hz Display with Water Drop Notch,16 MP + 2 MP Dual Rear,8 MP Front Camera,7000 mAh,Not specified,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi",No
"₹1,599",Not specified,No Wifi,Not specified,Not specified,4 MB RAM,4 MB inbuilt,Yes,Not specified,1.77 inches,120 x 160 px Display,Not specified,"Memory Card Supported, upto 32 GB",Not specified,1000 mAh,Not specified,No,No,USB Type-C,Dual SIM,Dual Sim,No
"₹4,799",Not specified,No Wifi,Not specified,Not specified,Unisoc T107,Not specified,Yes,"Memory Card Supported, upto 32 GB",1450 mAh Battery,Not specified,Not specified,"2.4 inches, 240 x 320 px Display",Not specified,"48 MB RAM, 128 MB inbuilt",Not specified,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G",No
"₹10,490",67.0,Helio P35,Octa Core,2.3 GHz Processor,3 GB RAM,64 GB inbuilt,Yes,Android v12,6.51 inches,720 x 1600 px Display with Water Drop Notch,Not specified,13 MP + 2 MP Dual Rear,8 MP Front Camera,5000 mAh,Not specified,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi",No
"₹29,990",82.0,Snapdragon 778G,Octa Core,2.4 GHz Processor,8 GB RAM,128 GB inbuilt,Yes,No FM Radio,6.67 inches,1080 x 2400 px,120 Hz Display with Punch Hole,50 MP + 8 MP + 2 MP Triple Rear,60 MP Front Camera,4000 mAh,66W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, Wi-Fi",No
"₹22,990",82.0,Snapdragon  680,Octa Core,2.4 GHz Processor,8 GB RAM,128 GB inbuilt,Yes,EMUI v12,6.7 inches,1080 x 2388 px,90 Hz Display with Punch Hole,50 MP Quad Rear,8 MP Front Camera,5000 mAh,40W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi, NFC",Yes
"₹47,990",80.0,Dimensity 1300,Octa Core,3 GHz Processor,8 GB RAM,128 GB inbuilt,No,Android v12,6.7 inches,1080 x 2400 px Display with Punch Hole,Not specified,48 MP + 12 MP + 5 MP Triple Rear,16 MP Front Camera,5000 mAh,Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi",No
"₹19,999",84.0,Helio  G96,Octa Core,2.05 GHz Processor,8 GB RAM,128 GB inbuilt,Yes,Android v12,6.7 inches,1080 x 2400 px,120 Hz Display with Punch Hole,108 MP + 13 MP + 2 MP Triple Rear,16 MP Front Camera,4500 mAh,120W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi",No
"₹29,999",83.0,Snapdragon  7 Gen1,Octa Core,2.36 GHz Processor,8 GB RAM,128 GB inbuilt,Yes,No FM Radio,6.43 inches,1080 x 2412 px,120 Hz Display with Punch Hole,50 MP + 12 MP + 5 MP Triple Rear,32 MP Front Camera,4500 mAh,80W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi, NFC",Yes
"₹11,879",74.0,Tiger T612,Octa Core,1.82 GHz Processor,4 GB RAM,128 GB inbuilt,Yes,Android v11,6.6 inches,1080 x 2408 px Display with Water Drop Notch,Not specified,50 MP + 2 MP + 2 MP Triple Rear,8 MP Front Camera,5000 mAh,18W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi",No
"₹28,990",84.0,Dimensity 8100 Max,Octa Core,2.85 GHz Processor,8 GB RAM,128 GB inbuilt,Yes,No FM Radio,6.7 inches,1080 x 2412 px,120 Hz Display with Punch Hole,50 MP + 8 MP + 2 MP Triple Rear,16 MP Front Camera,4500 mAh,150W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi, NFC",Yes
"₹39,990",85.0,Snapdragon  888+,Octa Core,2.9 GHz Processor,12 GB RAM,256 GB inbuilt,Yes,No FM Radio,6.56 inches,1080 x 2376 px,120 Hz Display with Punch Hole,48 MP + 13 MP + 13 MP Triple Rear,16 MP Front Camera,4350 mAh,120W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi",No
"₹15,999",78.0,Dimensity 720,Octa Core,2 GHz Processor,6 GB RAM,64 GB inbuilt,Yes,Android v12,6.52 inches,1080 x 2400 px,90 Hz Display with Punch Hole,64 MP + 8 MP + 2 MP Triple Rear,16 MP Front Camera,5000 mAh,33W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi, IR Blaster",No
"₹22,990",82.0,Snapdragon 695,Octa Core,2.2 GHz Processor,8 GB RAM,256 GB inbuilt,Yes,Android v11,6.43 inches,1080 x 2400 px Display with Punch Hole,Not specified,48 MP + 2 MP Dual Rear,16 MP Front Camera,4500 mAh,33W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi",No
"₹1,49,999",87.0,Snapdragon 888,Octa Core,2.84 GHz Processor,8 GB RAM,128 GB inbuilt,Yes,"Memory Card Supported, upto 256 GB",7.2 inches,1440 x 1920 px Display,Not specified,"Foldable Display, Dual Display",Not specified,3360 mAh,Not specified,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi",No
"₹11,499",75.0,Helio  G88,Octa Core,2 GHz Processor,4 GB RAM,128 GB inbuilt,Yes,Bluetooth,6.8 inches,1080 x 2460 px,90 Hz Display with Punch Hole,48 MP + 2 MP + 2 MP Triple Rear,16 MP Front Camera,5000 mAh,18W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi, NFC",Yes
"₹22,999",84.0,Helio G95,Octa Core,2.05 GHz Processor,8 GB RAM,256 GB inbuilt,Yes,Bluetooth,6.7 inches,1080 x 2400 px,120 Hz Display with Punch Hole,50 MP Quad Rear,48 MP + 8 MP Dual Front Camera,5000 mAh,44W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi",No
"₹7,999",70.0,Helio G35,Octa Core,2.3 GHz Processor,4 GB RAM,64 GB inbuilt,Yes,Android v11,6.6 inches,720 x 1600 px Display with Water Drop Notch,Not specified,50 MP + 2 MP Dual Rear,8 MP Front Camera,5000 mAh,Not specified,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi",No
"₹31,999",82.0,Snapdragon 870,Octa Core,3.2 GHz Processor,8 GB RAM,128 GB inbuilt,Yes,No FM Radio,6.62 inches,2400 x 1080 px,120 Hz Display with Punch Hole,64 MP + 8 MP + 2 MP Triple Rear,16 MP Front Camera,5000 mAh,65W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi, NFC",Yes
"₹30,990",78.0,Snapdragon  690,Octa Core,2 GHz Processor,6 GB RAM,64 GB inbuilt,Yes,Android v11,6 inches,1080 x 2520 px Display,Not specified,12 MP + 8 MP + 8 MP Triple Rear,8 MP Front Camera,4500 mAh,30W Fast Charging,No,No,USB Type-C,Dual SIM,"Single Sim, 3G, 4G, 5G, VoLTE, Wi-Fi, NFC",Yes
